time_stamp, total time, matches num, keypoints num, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1669817767.11234927,0.19178780,257,319,0,517405,0.00000000,520128,3526,40445920,0.00000000
1669817767.21200085,0.18394398,251,319,0,520128,0.00000000,522585,3112,40445920,0.00000000
1669817767.31194091,0.18279280,198,299,0,522585,0.00000000,524627,2907,40445920,0.00000000
1669817767.41267657,0.17342881,225,324,0,524627,0.00000000,527126,3290,40445920,0.00000000
1669817767.51352096,0.17257767,184,296,0,527126,0.00000000,529076,2932,40445920,0.00000000
1669817767.61534142,0.19805902,205,300,0,529076,0.00000000,531641,3783,40445920,0.00000000
1669817767.71416235,0.18418766,209,312,0,531641,0.00000000,533603,3143,40445920,0.00000000
1669817767.81421065,0.17947831,207,316,0,533603,0.00000000,535587,2894,40445920,0.00000000
1669817767.91428065,0.17433272,214,317,0,535587,0.00000000,537299,2555,40445920,0.00000000
1669817768.01399159,0.19792391,178,288,0,537299,0.00000000,539191,2931,40445920,0.00000000
1669817768.11281013,0.18347710,216,328,0,539191,0.00000000,541246,3204,40445920,0.00000000
1669817768.21177530,0.18690766,254,317,0,541246,0.00000000,543232,3449,40445920,0.00000000
1669817768.30324340,0.18475169,209,320,0,543232,0.00000000,544528,2567,40445920,0.00000000
1669817768.40321183,0.18352979,239,344,0,544528,0.00000000,546042,2913,40445920,0.00000000
1669817768.50366163,0.16927838,231,325,0,546042,0.00000000,547421,2454,40445920,0.00000000
1669817768.60346818,0.17755466,204,314,0,547421,0.00000000,548842,2603,40445920,0.00000000
1669817768.70407414,0.17766769,224,329,0,548842,0.00000000,550446,2572,40445920,0.00000000
1669817768.80558610,0.17342689,210,334,0,550402,0.00000000,551815,2442,40445920,0.00000000
1669817768.90461826,0.17628397,214,346,0,551815,0.00000000,553118,2448,40445920,0.00000000
1669817769.00491214,0.17507564,195,325,0,553118,0.00000000,554456,2749,40445920,0.00000000
1669817769.10469198,0.18443830,239,341,0,553651,0.00000000,555072,2993,40445920,0.00000000
1669817769.20370030,0.18049939,212,316,0,555072,0.00000000,556472,2820,40445920,0.00000000
1669817769.30340886,0.18392493,238,326,0,556472,0.00000000,557466,2363,40445920,0.00000000
1669817769.40301681,0.17244365,203,318,0,557466,0.00000000,558922,2389,40445920,0.00000000
1669817769.50299120,0.18202360,188,345,0,558922,0.00000000,560318,2667,40445920,0.00000000
1669817769.60348940,0.17950691,215,310,0,559014,0.00000000,560144,2359,40445920,0.00000000
1669817769.70409107,0.19406465,237,324,0,560144,0.00000000,561445,2482,40445920,0.00000000
1669817769.80456328,0.18386949,232,328,0,561445,0.00000000,562796,2460,40445920,0.00000000
1669817769.90486383,0.17804055,260,324,0,562796,0.00000000,563825,2326,40445920,0.00000000
1669817770.00446320,0.18167495,228,306,0,563825,0.00000000,565027,2293,40445920,0.00000000
1669817770.10414839,0.17504742,196,316,0,565027,0.00000000,566311,2490,40445920,0.00000000
1669817770.20362306,0.18449581,189,303,0,566311,0.00000000,567788,2838,40445920,0.00000000
1669817770.30323195,0.17628928,202,334,0,567788,0.00000000,569523,2833,40445920,0.00000000
1669817770.40347123,0.19554663,260,318,0,569523,0.00000000,570553,2343,40445920,0.00000000
1669817770.50377440,0.19244995,245,294,0,570553,0.00000000,572186,2704,40445920,0.00000000
1669817770.60392928,0.18764340,208,307,0,570470,0.00000000,571712,2269,40445920,0.00000000
1669817770.70485115,0.18861255,241,303,0,570556,0.00000000,571625,2630,40445920,0.00000000
1669817770.80541015,0.19313333,232,313,0,571625,0.00000000,572509,2469,40445920,0.00000000
1669817770.90587401,0.18257414,177,309,0,572509,0.00000000,573824,2331,40445920,0.00000000
1669817771.00576568,0.18464415,210,292,0,573824,0.00000000,575064,2285,40445920,0.00000000
1669817771.10536456,0.17574828,178,311,0,575064,0.00000000,576434,2386,40445920,0.00000000
1669817771.20496678,0.18233963,186,277,0,576434,0.00000000,578031,2943,40445920,0.00000000
1669817771.30358052,0.18820888,175,326,0,578031,0.00000000,578730,2946,40445920,0.00000000
1669817771.40350389,0.17799361,165,303,0,578730,0.00000000,580172,2297,40445920,0.00000000
1669817771.50373101,0.18234837,200,304,0,580172,0.00000000,580928,2373,40445920,0.00000000
1669817771.60385489,0.18905416,167,297,0,580928,0.00000000,582322,2702,40445920,0.00000000
1669817771.70428085,0.19561468,206,289,0,582322,0.00000000,583461,2371,40445920,0.00000000
1669817771.80479026,0.18625833,200,301,0,580751,0.00000000,582172,2373,40445920,0.00000000
1669817771.90530467,0.18522981,232,314,0,582172,0.00000000,583278,2342,40445920,0.00000000
1669817772.00498462,0.17938564,220,311,0,583278,0.00000000,584597,2127,40445920,0.00000000
1669817772.10482669,0.18745322,214,315,0,584336,0.00000000,585478,2303,40445920,0.00000000
1669817772.20499849,0.18759083,191,316,0,585478,0.00000000,585429,2367,40445920,0.00000000
1669817772.30380678,0.18707923,213,321,0,585429,0.00000000,587119,3082,40445920,0.00000000
1669817772.40361571,0.17838790,210,318,0,587119,0.00000000,589154,2708,40445920,0.00000000
1669817772.50382590,0.18027274,202,318,0,589154,0.00000000,590025,2122,40445920,0.00000000
1669817772.60408974,0.19004306,165,291,0,590025,0.00000000,590856,2872,40445920,0.00000000
1669817772.70344567,0.17977552,179,300,0,590856,0.00000000,592182,2316,40445920,0.00000000
1669817772.80950284,0.18259668,204,286,0,592182,0.00000000,593223,3010,40445920,0.00000000
1669817772.91035986,0.17960089,159,280,0,593223,0.00000000,594238,2267,40445920,0.00000000
1669817773.01047444,0.17272722,204,337,0,594238,0.00000000,595589,2441,40445920,0.00000000
1669817773.11048460,0.17773837,216,294,0,595398,0.00000000,596698,2558,40445920,0.00000000
1669817773.21115804,0.18438997,184,293,0,596698,0.00000000,597714,2469,40445920,0.00000000
1669817773.30975127,0.18424880,187,286,0,597714,0.00000000,599208,3257,40445920,0.00000000
1669817773.40787864,0.18400226,179,284,0,599208,0.00000000,600557,3071,40445920,0.00000000
1669817773.50798082,0.18531449,231,316,0,600557,0.00000000,601691,2335,40445920,0.00000000
1669817773.60739541,0.17790817,190,298,0,601691,0.00000000,603669,3800,40445920,0.00000000
1669817773.70738649,0.17948796,148,285,0,603669,0.00000000,605246,3211,40445920,0.00000000
1669817773.80741358,0.18758401,175,299,0,605246,0.00000000,606164,2749,40445920,0.00000000
1669817773.90805817,0.17614163,191,262,0,606164,0.00000000,607696,3115,40445920,0.00000000
1669817774.00898099,0.18715036,169,286,0,607696,0.00000000,609083,2561,40445920,0.00000000
1669817774.10947323,0.18444392,190,307,0,609083,0.00000000,610205,2464,40445920,0.00000000
1669817774.20883965,0.18347059,153,328,0,610205,0.00000000,609840,2298,40445920,0.00000000
1669817774.30891776,0.18661320,192,319,0,609840,0.00000000,611277,2796,40445920,0.00000000
1669817774.40775728,0.19001429,198,295,0,608759,0.00000000,609158,3481,40445920,0.00000000
1669817774.50681067,0.17708381,236,333,0,609158,0.00000000,610057,2144,40445920,0.00000000
1669817774.60711908,0.18181464,216,312,0,610057,0.00000000,611473,2532,40445920,0.00000000
1669817774.70743394,0.17707524,174,302,0,611473,0.00000000,613041,2915,40445920,0.00000000
1669817774.80799556,0.18469833,215,318,0,613041,0.00000000,613723,2686,40445920,0.00000000
1669817774.90958023,0.20626823,187,270,0,613723,0.00000000,615069,3380,40445920,0.00000000
1669817775.01056743,0.18962935,173,287,0,615069,0.00000000,616142,2179,40445920,0.00000000
1669817775.11220956,0.19218052,198,323,0,616142,0.00000000,617326,2453,40445920,0.00000000
1669817775.21338439,0.19454721,212,283,0,617326,0.00000000,618989,2206,40445920,0.00000000
1669817775.31235766,0.18867456,165,281,0,610822,0.00000000,611837,2390,40445920,0.00000000
1669817775.41095233,0.18642775,185,286,0,611156,0.00000000,613186,3458,40445920,0.00000000
1669817775.51064157,0.19410755,170,297,0,613186,0.00000000,615409,3501,40445920,0.00000000
1669817775.61028242,0.18601547,213,287,0,614929,0.00000000,615768,2439,40445920,0.00000000
1669817775.71034265,0.19392468,207,289,0,615768,0.00000000,617957,2980,40445920,0.00000000
1669817775.80248857,0.18633826,206,312,0,617957,0.00000000,619547,2282,40445920,0.00000000
1669817775.90290117,0.17387413,198,299,0,619547,0.00000000,620881,2163,40445920,0.00000000
1669817776.00349808,0.17469264,253,325,0,620881,0.00000000,622733,2760,40445920,0.00000000
1669817776.10256696,0.17766176,241,324,0,622733,0.00000000,624131,2189,40445920,0.00000000
1669817776.20340729,0.18305441,258,341,0,624131,0.00000000,625643,2578,40445920,0.00000000
1669817776.30327463,0.17363751,217,296,0,625643,0.00000000,627062,2332,40445920,0.00000000
1669817776.40293360,0.16133298,177,300,0,627062,0.00000000,628499,2182,40445920,0.00000000
1669817776.50357962,0.17084120,206,291,0,628499,0.00000000,630378,3357,40445920,0.00000000
1669817776.60369086,0.17301498,235,324,0,630378,0.00000000,631645,2282,40445920,0.00000000
1669817776.70342088,0.17416928,161,287,0,631645,0.00000000,632861,2522,40445920,0.00000000
1669817776.80326676,0.16291160,220,338,0,632861,0.00000000,634170,2295,40445920,0.00000000
1669817776.90349460,0.16994761,225,320,0,634170,0.00000000,635679,2796,40445920,0.00000000
1669817777.00418448,0.17120497,195,290,0,635679,0.00000000,637182,2945,40445920,0.00000000
1669817777.10365772,0.17649002,189,308,0,637182,0.00000000,638463,2799,40445920,0.00000000
1669817777.20292950,0.16812868,231,315,0,638463,0.00000000,638863,2601,40445920,0.00000000
1669817777.30259299,0.16690540,194,287,0,637458,0.00000000,638002,2134,40445920,0.00000000
1669817777.40172100,0.18250563,171,274,0,638002,0.00000000,639306,2455,40445920,0.00000000
1669817777.50174212,0.17268376,204,304,0,639306,0.00000000,641063,3153,40445920,0.00000000
1669817777.60276008,0.16385826,229,317,0,641063,0.00000000,642426,2241,40445920,0.00000000
1669817777.70329618,0.16409442,195,309,0,642426,0.00000000,643629,2273,40445920,0.00000000
1669817777.80348754,0.17533283,190,320,0,643417,0.00000000,644504,2081,40445920,0.00000000
1669817777.90407825,0.18946752,219,334,0,644504,0.00000000,645248,2172,40445920,0.00000000
1669817778.00509953,0.20842600,169,307,0,645248,0.00000000,646779,2347,40445920,0.00000000
1669817778.10546684,0.17312560,182,344,0,646779,0.00000000,648816,2145,40445920,0.00000000
1669817778.20535088,0.17478075,208,292,0,615140,0.00000000,617068,2143,40445920,0.00000000
1669817778.30554938,0.16541260,179,296,0,617068,0.00000000,618810,2004,40445920,0.00000000
1669817778.40447688,0.16478566,243,329,0,618810,0.00000000,621305,2988,40445920,0.00000000
1669817778.50298524,0.16448386,192,316,0,621305,0.00000000,623316,2336,40445920,0.00000000
1669817778.60317087,0.16000482,196,293,0,623316,0.00000000,624761,1880,40445920,0.00000000
1669817778.70252848,0.15779444,197,294,0,624761,0.00000000,626583,2410,40445920,0.00000000
1669817778.80262136,0.16061760,198,295,0,626583,0.00000000,628092,1988,40445920,0.00000000
1669817778.90315938,0.15920240,190,290,0,628092,0.00000000,629863,2351,40445920,0.00000000
1669817779.00408125,0.16341641,175,298,0,629863,0.00000000,631456,2270,40445920,0.00000000
1669817779.10463548,0.16511362,185,292,0,631456,0.00000000,632759,1919,40445920,0.00000000
1669817779.20480728,0.15590385,166,295,0,632759,0.00000000,633986,1832,40445920,0.00000000
1669817779.30512547,0.16380693,180,320,0,633986,0.00000000,635295,1963,40445920,0.00000000
1669817779.40461588,0.15982982,216,305,0,635295,0.00000000,636984,2596,40445920,0.00000000
1669817779.50335407,0.15882723,177,299,0,636984,0.00000000,638345,2096,40445920,0.00000000
1669817779.60301948,0.16203578,178,303,0,638345,0.00000000,639593,1976,40445920,0.00000000
1669817779.70731187,0.15980428,179,307,0,639593,0.00000000,640973,2271,40445920,0.00000000
1669817779.80910182,0.17269107,179,308,0,640973,0.00000000,642158,1947,40445920,0.00000000
1669817779.90999699,0.16795017,206,302,0,642158,0.00000000,643227,1815,40445920,0.00000000
1669817780.01093817,0.16739279,175,296,0,643227,0.00000000,644410,2096,40445920,0.00000000
1669817780.11205888,0.16480182,178,291,0,644410,0.00000000,645422,1744,40445920,0.00000000
1669817780.21374393,0.17399249,156,307,0,645422,0.00000000,646289,2157,40445920,0.00000000
1669817780.31300044,0.16635995,124,301,0,646289,0.00000000,647390,2114,40445920,0.00000000
1669817780.41159892,0.16405591,189,316,0,647390,0.00000000,649417,3601,40445920,0.00000000
1669817780.51020288,0.16854578,137,266,0,649417,0.00000000,651000,2609,40445920,0.00000000
1669817780.60999537,0.16644943,194,309,0,651000,0.00000000,652144,2090,40445920,0.00000000
1669817780.70975661,0.16960748,152,272,0,652144,0.00000000,653680,2763,40445920,0.00000000
1669817780.80990911,0.16433900,179,303,0,653680,0.00000000,654818,2091,40445920,0.00000000
1669817780.91049004,0.18080750,217,281,0,654818,0.00000000,656058,2576,40445920,0.00000000
1669817781.01168585,0.17653582,210,311,0,655101,0.00000000,656094,2016,40445920,0.00000000
1669817781.11337471,0.16775725,226,302,0,656094,0.00000000,657182,2072,40445920,0.00000000
1669817781.21291590,0.16915674,183,318,0,657182,0.00000000,658183,1862,40445920,0.00000000
1669817781.31292844,0.16787471,158,297,0,658183,0.00000000,659214,2226,40445920,0.00000000
1669817781.41239047,0.17788899,200,320,0,659214,0.00000000,660296,2240,40445920,0.00000000
1669817781.51081681,0.17242598,133,271,0,660296,0.00000000,661279,2388,40445920,0.00000000
1669817781.61098790,0.16221075,147,276,0,661130,0.00000000,661971,1662,40445920,0.00000000
1669817781.71078014,0.16513223,175,298,0,661971,0.00000000,663299,2487,40445920,0.00000000
1669817781.81133461,0.17269834,179,299,0,663299,0.00000000,663990,1850,40445920,0.00000000
1669817781.91077995,0.16060085,193,294,0,663990,0.00000000,665125,2159,40445920,0.00000000
1669817782.01220751,0.15980479,207,267,0,664241,0.00000000,665095,2170,40445920,0.00000000
1669817782.11238813,0.16434898,165,281,0,665095,0.00000000,666050,1955,40445920,0.00000000
1669817782.21232367,0.16550342,200,294,0,666050,0.00000000,666924,1948,40445920,0.00000000
1669817782.31193638,0.18233508,155,289,0,666924,0.00000000,668238,2384,40445920,0.00000000
1669817782.41112065,0.17889767,197,288,0,668238,0.00000000,668334,2536,40445920,0.00000000
1669817782.50971937,0.16904333,149,246,0,668334,0.00000000,669351,2321,40445920,0.00000000
1669817782.60965562,0.16434999,175,296,0,669351,0.00000000,670275,1646,40445920,0.00000000
1669817782.70995164,0.16951042,200,261,0,670275,0.00000000,671644,2716,40445920,0.00000000
1669817782.81068873,0.16007397,142,259,0,671644,0.00000000,672790,2183,40445920,0.00000000
1669817782.91019082,0.16760127,169,274,0,672790,0.00000000,673754,2056,40445920,0.00000000
1669817783.01105595,0.15980388,165,247,0,673754,0.00000000,674416,2011,40445920,0.00000000
1669817783.11124086,0.15925920,164,253,0,674416,0.00000000,674497,1905,40445920,0.00000000
1669817783.21146107,0.16526667,191,267,0,674497,0.00000000,675410,1708,40445920,0.00000000
1669817783.31174612,0.15759710,194,281,0,674786,0.00000000,675412,1764,40445920,0.00000000
1669817783.41148829,0.16244142,175,261,0,675412,0.00000000,676718,2219,40445920,0.00000000
1669817783.51075029,0.16723568,162,282,0,676211,0.00000000,677151,2437,40445920,0.00000000
1669817783.61085892,0.15780754,170,293,0,677151,0.00000000,677961,1830,40445920,0.00000000
1669817783.71111631,0.15966412,177,268,0,677961,0.00000000,679183,2128,40445920,0.00000000
1669817783.81129718,0.16537712,189,269,0,679183,0.00000000,680163,2352,40445920,0.00000000
1669817783.91059566,0.16249054,197,261,0,680163,0.00000000,681231,1781,40445920,0.00000000
1669817784.01166725,0.16041394,193,247,0,678930,0.00000000,680299,2140,40445920,0.00000000
1669817784.11121988,0.16592548,153,222,0,679757,0.00000000,680943,2057,40445920,0.00000000
1669817784.21108413,0.16574722,171,264,0,680943,0.00000000,682036,1808,40445920,0.00000000
1669817784.31129193,0.17177222,163,267,0,682036,0.00000000,683077,1852,40445920,0.00000000
1669817784.41123772,0.16772559,158,229,0,683077,0.00000000,684023,1644,40445920,0.00000000
1669817784.51049447,0.17340283,163,268,0,684023,0.00000000,685494,2744,40445920,0.00000000
1669817784.60994005,0.16256793,170,259,0,685494,0.00000000,686326,2041,40445920,0.00000000
1669817784.71033502,0.16185901,163,261,0,686326,0.00000000,687161,1487,40445920,0.00000000
1669817784.81086421,0.15848693,131,245,0,687161,0.00000000,688257,2519,40445920,0.00000000
1669817784.91047263,0.15433942,153,267,0,688257,0.00000000,689047,1691,40445920,0.00000000
1669817785.01183081,0.16445415,172,257,0,689047,0.00000000,690348,2589,40445920,0.00000000
1669817785.11213636,0.15939904,183,274,0,689550,0.00000000,690361,2049,40445920,0.00000000
1669817785.21204090,0.15348014,161,282,0,690361,0.00000000,691095,1647,40445920,0.00000000
1669817785.31213713,0.16076981,165,256,0,691095,0.00000000,691861,1796,40445920,0.00000000
1669817785.41203618,0.17126719,173,280,0,691861,0.00000000,692623,1912,40445920,0.00000000
1669817785.51124883,0.17716277,158,263,0,692623,0.00000000,693728,2270,40445920,0.00000000
1669817785.61078286,0.18258361,142,251,0,693728,0.00000000,694976,2278,40445920,0.00000000
1669817785.71108127,0.17924939,151,251,0,694976,0.00000000,695721,1545,40445920,0.00000000
1669817785.81137276,0.18741233,154,249,0,695721,0.00000000,696907,2148,40445920,0.00000000
1669817785.91172385,0.17937855,134,234,0,696286,0.00000000,696946,1701,40445920,0.00000000
1669817786.01200581,0.17341785,131,256,0,696946,0.00000000,698470,2914,40445920,0.00000000
1669817786.11272073,0.18226928,137,267,0,698470,0.00000000,699625,2310,40445920,0.00000000
1669817786.21272326,0.17666419,167,276,0,699625,0.00000000,700518,1586,40445920,0.00000000
1669817786.31238675,0.17268359,117,258,0,700518,0.00000000,701555,1930,40445920,0.00000000
1669817786.41201282,0.17771313,92,254,0,701555,0.00000000,702347,2141,40445920,0.00000000
1669817786.51107812,0.17081537,121,234,0,702347,0.00000000,703513,2776,40445920,0.00000000
1669817786.61001873,0.17127851,139,250,0,703513,0.00000000,704633,2515,40445920,0.00000000
1669817786.71023631,0.17109730,182,246,0,704633,0.00000000,704843,1646,40445920,0.00000000
1669817786.81086373,0.17636371,154,271,0,704843,0.00000000,706186,3092,40445920,0.00000000
1669817786.91019630,0.18172452,157,247,0,705071,0.00000000,705890,2156,40445920,0.00000000
1669817787.01209021,0.17957402,141,244,0,705890,0.00000000,707020,2346,40445920,0.00000000
1669817787.11314702,0.17882686,151,242,0,707020,0.00000000,708302,2696,40445920,0.00000000
1669817787.21350813,0.18729704,148,270,0,708302,0.00000000,709058,1799,40445920,0.00000000
1669817787.31363201,0.17381546,118,252,0,708662,0.00000000,709752,2000,40445920,0.00000000
1669817787.41303921,0.16785526,148,278,0,709752,0.00000000,710707,2057,40445920,0.00000000
1669817787.51204491,0.18210856,153,258,0,710707,0.00000000,711668,2309,40445920,0.00000000
1669817787.61075354,0.16559204,182,291,0,711668,0.00000000,712857,2844,40445920,0.00000000
1669817787.70999956,0.17067920,188,301,0,712857,0.00000000,713954,1978,40445920,0.00000000
1669817787.80955744,0.17620938,156,244,0,712183,0.00000000,713720,2472,40445920,0.00000000
1669817787.90973783,0.17833923,162,273,0,712929,0.00000000,713472,2571,40445920,0.00000000
1669817788.01048112,0.17570501,134,254,0,712844,0.00000000,714105,1929,40445920,0.00000000
1669817788.11187434,0.18812077,186,270,0,714105,0.00000000,715588,3021,40445920,0.00000000
1669817788.21260762,0.15948678,182,289,0,715588,0.00000000,716830,2043,40445920,0.00000000
1669817788.31279945,0.16580313,171,271,0,716830,0.00000000,717518,1906,40445920,0.00000000
1669817788.41267776,0.15888354,157,281,0,717518,0.00000000,718518,2035,40445920,0.00000000
1669817788.51199794,0.17511084,179,316,0,718518,0.00000000,719646,2092,40445920,0.00000000
1669817788.61125875,0.17584292,180,292,0,719646,0.00000000,720850,2753,40445920,0.00000000
1669817788.71087027,0.17017621,139,262,0,720850,0.00000000,721797,2025,40445920,0.00000000
1669817788.81075740,0.16657872,151,259,0,721595,0.00000000,722459,1982,40445920,0.00000000
1669817788.91053700,0.16676399,147,264,0,722459,0.00000000,723652,2365,40445920,0.00000000
1669817789.01081538,0.16347621,176,277,0,723652,0.00000000,724743,2090,40445920,0.00000000
1669817789.11216879,0.16410508,148,256,0,724743,0.00000000,726372,3045,40445920,0.00000000
1669817789.21228385,0.16993602,163,287,0,726372,0.00000000,727473,2594,40445920,0.00000000
1669817789.31263566,0.15689372,135,279,0,722702,0.00000000,724081,2006,40445920,0.00000000
1669817789.41178346,0.15678624,153,285,0,724081,0.00000000,725443,1858,40445920,0.00000000
1669817789.51080632,0.15484431,170,284,0,725443,0.00000000,726738,1886,40445920,0.00000000
1669817789.60964417,0.16170682,186,281,0,726738,0.00000000,728412,2825,40445920,0.00000000
1669817789.70942163,0.15555468,131,273,0,728412,0.00000000,730057,2574,40445920,0.00000000
1669817789.80954862,0.15922549,172,294,0,730057,0.00000000,731235,1802,40445920,0.00000000
1669817789.90991354,0.16178445,171,288,0,731235,0.00000000,732670,2219,40445920,0.00000000
1669817790.01025319,0.15759383,187,282,0,732670,0.00000000,733841,2028,40445920,0.00000000
1669817790.11219263,0.17472148,200,294,0,733841,0.00000000,735096,2244,40445920,0.00000000
1669817790.21198726,0.16439932,155,279,0,735096,0.00000000,736659,2905,40445920,0.00000000
1669817790.31238866,0.16430805,141,274,0,736659,0.00000000,737872,2262,40445920,0.00000000
1669817790.41259360,0.17017390,183,295,0,737872,0.00000000,738919,2306,40445920,0.00000000
1669817790.51212382,0.17264860,136,293,0,738919,0.00000000,740241,2890,40445920,0.00000000
1669817790.61118841,0.16273889,137,295,0,740241,0.00000000,741569,2604,40445920,0.00000000
1669817790.71030927,0.16506093,166,268,0,741569,0.00000000,742838,2391,40445920,0.00000000
1669817790.80978346,0.16923146,165,300,0,742813,0.00000000,743913,2144,40445920,0.00000000
1669817790.90931606,0.16734531,129,266,0,743913,0.00000000,745755,3556,40445920,0.00000000
1669817791.00902700,0.15979254,159,280,0,745755,0.00000000,747046,2377,40445920,0.00000000
1669817791.10869431,0.16221471,160,277,0,746991,0.00000000,748279,2188,40445920,0.00000000
1669817791.20891881,0.15913647,177,306,0,748279,0.00000000,749532,2061,40445920,0.00000000
1669817791.30956101,0.16048090,229,300,0,749532,0.00000000,750365,1850,40445920,0.00000000
1669817791.41018200,0.16130877,199,281,0,750365,0.00000000,751311,2065,40445920,0.00000000
1669817791.51031852,0.15938064,142,286,0,751107,0.00000000,752481,2519,40445920,0.00000000
1669817791.61018729,0.15581867,203,328,0,752481,0.00000000,753594,1958,40445920,0.00000000
1669817791.71001744,0.16275239,209,344,0,752940,0.00000000,754189,1957,40445920,0.00000000
1669817791.81024480,0.15579138,212,301,0,754093,0.00000000,754992,1857,40445920,0.00000000
1669817791.90313482,0.16602415,242,302,0,754992,0.00000000,756067,1905,40445920,0.00000000
1669817792.00349188,0.16232581,199,293,0,742147,0.00000000,743700,1873,40445920,0.00000000
1669817792.10379863,0.15087393,225,310,0,743700,0.00000000,745204,1762,40445920,0.00000000
1669817792.20390320,0.15669862,218,300,0,745204,0.00000000,746570,1762,40445920,0.00000000
1669817792.30377197,0.15411556,186,304,0,746570,0.00000000,748047,1990,40445920,0.00000000
1669817792.40400958,0.16325334,181,325,0,748047,0.00000000,749505,1990,40445920,0.00000000
1669817792.50264359,0.17627862,202,296,0,749505,0.00000000,750781,1777,40445920,0.00000000
1669817792.60269070,0.16925323,185,298,0,750781,0.00000000,752218,2114,40445920,0.00000000
1669817792.70317364,0.16447561,194,323,0,752218,0.00000000,753655,2221,40445920,0.00000000
1669817792.80291009,0.16088275,150,276,0,753655,0.00000000,755240,2259,40445920,0.00000000
1669817792.90230227,0.17469445,160,300,0,755240,0.00000000,756581,1894,40445920,0.00000000
1669817793.00267673,0.16859504,175,281,0,756547,0.00000000,758227,2354,40445920,0.00000000
1669817793.10276031,0.16663872,207,302,0,758227,0.00000000,759716,2164,40445920,0.00000000
1669817793.20328403,0.18187755,224,332,0,759716,0.00000000,761107,2351,40445920,0.00000000
1669817793.30407023,0.17551292,200,299,0,761107,0.00000000,762277,2245,40445920,0.00000000
1669817793.40440679,0.16343806,206,297,0,762277,0.00000000,763669,1994,40445920,0.00000000
1669817793.50405502,0.16876807,205,309,0,763669,0.00000000,764626,1992,40445920,0.00000000
1669817793.60448861,0.19648435,183,293,0,764442,0.00000000,766037,2188,40445920,0.00000000
1669817793.70499420,0.17487890,194,275,0,744536,0.00000000,746575,2232,40445920,0.00000000
1669817793.80384159,0.16841607,198,314,0,746575,0.00000000,748518,2213,40445920,0.00000000
1669817793.90350318,0.15767371,204,305,0,748518,0.00000000,750129,1867,40445920,0.00000000
1669817794.00333309,0.16033182,226,316,0,750129,0.00000000,751877,2212,40445920,0.00000000
1669817794.10348058,0.16841870,160,289,0,751877,0.00000000,753608,2100,40445920,0.00000000
1669817794.20391583,0.15924438,185,306,0,753608,0.00000000,755424,2339,40445920,0.00000000
1669817794.30357909,0.15957263,195,315,0,755424,0.00000000,756973,2100,40445920,0.00000000
1669817794.40381002,0.16248991,189,320,0,756973,0.00000000,758418,1985,40445920,0.00000000
1669817794.50300741,0.15952323,192,288,0,758418,0.00000000,759911,2032,40445920,0.00000000
1669817794.60383368,0.16237369,192,292,0,759258,0.00000000,760798,2078,40445920,0.00000000
1669817794.70511723,0.16567741,196,296,0,760798,0.00000000,762547,2379,40445920,0.00000000
1669817794.80227947,0.16917177,177,318,0,762547,0.00000000,764171,2341,40445920,0.00000000
1669817794.90288424,0.16115189,176,303,0,764171,0.00000000,765472,1881,40445920,0.00000000
1669817795.00289273,0.16447950,189,317,0,765472,0.00000000,766919,2352,40445920,0.00000000
1669817795.10339093,0.16356255,182,308,0,766919,0.00000000,768503,2319,40445920,0.00000000
1669817795.20381856,0.15731649,202,309,0,768503,0.00000000,770011,2308,40445920,0.00000000
1669817795.30401373,0.16707997,187,307,0,769583,0.00000000,770990,2321,40445920,0.00000000
1669817795.40532804,0.18608014,191,302,0,770990,0.00000000,772405,2005,40445920,0.00000000
1669817795.50444293,0.16180554,197,293,0,772405,0.00000000,774302,1957,40445920,0.00000000
1669817795.60455775,0.15774513,174,303,0,752099,0.00000000,753778,2001,40445920,0.00000000
1669817795.70492339,0.16384886,213,298,0,753778,0.00000000,755657,2237,40445920,0.00000000
1669817795.80278778,0.15294385,155,315,0,755657,0.00000000,757472,2191,40445920,0.00000000
1669817795.90386152,0.17209118,183,303,0,757472,0.00000000,758935,1868,40445920,0.00000000
1669817796.00354362,0.15872173,223,319,0,758935,0.00000000,760612,2073,40445920,0.00000000
1669817796.10367274,0.15910346,181,314,0,760612,0.00000000,762181,2135,40445920,0.00000000
1669817796.20446587,0.17395629,216,309,0,762181,0.00000000,763822,2323,40445920,0.00000000
1669817796.30368614,0.18247898,220,323,0,763822,0.00000000,765321,2148,40445920,0.00000000
1669817796.40383053,0.15168010,182,296,0,765321,0.00000000,766680,1987,40445920,0.00000000
1669817796.50355983,0.16125696,194,322,0,766680,0.00000000,768105,1997,40445920,0.00000000
1669817796.60407782,0.16075616,183,295,0,768105,0.00000000,769523,2055,40445920,0.00000000
1669817796.70485067,0.16828409,213,309,0,769431,0.00000000,770806,2077,40445920,0.00000000
1669817796.80231953,0.16304771,251,330,0,770806,0.00000000,772388,2309,40445920,0.00000000
1669817796.90327239,0.16814480,173,332,0,772388,0.00000000,773849,2166,40445920,0.00000000
1669817797.00215840,0.16123101,202,304,0,773849,0.00000000,775167,2235,40445920,0.00000000
1669817797.10236597,0.17993042,174,276,0,775167,0.00000000,776735,2498,40445920,0.00000000
1669817797.20284081,0.16712481,205,293,0,776735,0.00000000,778106,2073,40445920,0.00000000
1669817797.30349755,0.17188425,196,299,0,778106,0.00000000,779493,2285,40445920,0.00000000
